taxon_oid,Name,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Institution,Host,Fraction,HostFraction
2596583649,Brevundimonas_sp._374,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221835,Methylobacterium_sp._Leaf85,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221870,Methylobacterium_sp._Leaf108,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221759,Sphingobium_sp._Leaf26,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221941,Aureimonas_sp._Leaf460,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aureimonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221688,Rhizobium_sp._Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2590828861,Methylobacterium_sp._UNC378MF,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221884,Methylobacterium_sp._Leaf123,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221917,Sphingomonas_sp._Leaf343,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221758,Sphingomonas_sp._Leaf25,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221829,Aureimonas_sp._Leaf454,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aureimonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221766,Sphingomonas_sp._Leaf34,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221693,Rhizobium_sp._Root491,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221606,Sphingomonas_sp._Root720,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221943,Methylobacterium_sp._Leaf465,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221804,Methylobacterium_sp._Leaf113,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221807,Aureimonas_sp._Leaf324,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aureimonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221651,Afipia_sp._Root123D2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221622,Sphingomonas_sp._Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221939,Aureimonas_sp._Leaf427,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Aureimonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2606217776,Methylobacterium_sp._UNCCL143,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221698,Ensifer_sp._Root142,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221755,Sphingomonas_sp._Leaf23,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221509,Agrobacterium_tumefaciens_CL32Tsu,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221864,Methylobacterium_sp._Leaf92,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221563,Sphingopyxis_sp._Root154,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221582,Rhizobium_sp._Root651,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221841,Methylobacterium_sp._Leaf88,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221583,Caulobacter_sp._Root655,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221686,Rhizobium_sp._Root1334,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221896,Rhizobium_sp._Leaf321,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
